"","Zip","City","State","Latitude","Longitude","Timezone","Daylight.savings.time.flag","geopoint"
"6018",70736,"Glynn","LA",30.633678,-91.33786,-6,1,"30.633678,-91.33786"
"6019",77412,"Altair","TX",29.575183,-96.46831,-6,1,"29.575183,-96.46831"
"6020",64747,"Garden City","MO",38.575037,-94.18376,-6,1,"38.575037,-94.18376"
"6021",66601,"Topeka","KS",38.988075,-95.780662,-6,1,"38.988075,-95.780662"
"6022",66943,"Greenleaf","KS",39.688224,-96.96583,-6,1,"39.688224,-96.96583"
"6023",57640,"Lodgepole","SD",45.768967,-102.70446,-7,1,"45.768967,-102.70446"
"6024",64163,"Kansas City","MO",39.31835,-94.67635,-6,1,"39.31835,-94.67635"
"6025",72417,"Brookland","AR",35.92007,-90.57059,-6,1,"35.92007,-90.57059"
"6026",72628,"Deer","AR",35.839126,-93.27737,-6,1,"35.839126,-93.27737"
"6027",80421,"Bailey","CO",39.460306,-105.476,-7,1,"39.460306,-105.476"
"6028",81002,"Pueblo","CO",38.128626,-104.552299,-7,1,"38.128626,-104.552299"
"6029",83025,"Teton Village","WY",43.443851,-110.694002,-7,1,"43.443851,-110.694002"
"6030",75160,"Terrell","TX",32.747747,-96.28923,-6,1,"32.747747,-96.28923"
"6031",75220,"Dallas","TX",32.867977,-96.86306,-6,1,"32.867977,-96.86306"
"6032",76004,"Arlington","TX",32.771419,-97.291484,-6,1,"32.771419,-97.291484"
"6033",84126,"Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"6034",85068,"Phoenix","AZ",33.276539,-112.18717,-7,0,"33.276539,-112.18717"
"6035",89040,"Overton","NV",36.540495,-114.45478,-8,1,"36.540495,-114.45478"
"6036",91791,"West Covina","CA",34.063645,-117.89743,-8,1,"34.063645,-117.89743"
"6037",93286,"Woodlake","CA",36.431121,-119.10642,-8,1,"36.431121,-119.10642"
"6038",94139,"San Francisco","CA",37.784827,-122.727802,-8,1,"37.784827,-122.727802"
"6039",95681,"Sheridan","CA",38.997612,-121.37967,-8,1,"38.997612,-121.37967"
"6040",96038,"Grenada","CA",41.604392,-122.52666,-8,1,"41.604392,-122.52666"
"6041",96156,"South Lake Tahoe","CA",38.935245,-119.967631,-8,1,"38.935245,-119.967631"
"6042",97032,"Hubbard","OR",45.183167,-122.80193,-8,1,"45.183167,-122.80193"
"6043",3275,"Suncook","NH",43.152469,-71.43654,-5,1,"43.152469,-71.43654"
"6044",7054,"Parsippany","NJ",40.860149,-74.4171,-5,1,"40.860149,-74.4171"
"6045",1866,"Pinehurst","MA",42.446396,-71.459405,-5,1,"42.446396,-71.459405"
"6046",2054,"Millis","MA",42.166398,-71.36178,-5,1,"42.166398,-71.36178"
"6047",53578,"Prairie Du Sac","WI",43.318318,-89.74928,-6,1,"43.318318,-89.74928"
"6048",43213,"Columbus","OH",39.966814,-82.87413,-5,1,"39.966814,-82.87413"
"6049",37208,"Nashville","TN",36.174806,-86.80252,-6,1,"36.174806,-86.80252"
"6050",38756,"Leland","MS",33.407212,-90.87866,-6,1,"33.407212,-90.87866"
"6051",21093,"Lutherville Timonium","MD",39.435789,-76.63614,-5,1,"39.435789,-76.63614"
"6052",21759,"Ladiesburg","MD",39.569426,-77.290519,-5,1,"39.569426,-77.290519"
"6053",21867,"Upper Fairmount","MD",38.111688,-75.79242,-5,1,"38.111688,-75.79242"
"6054",23320,"Chesapeake","VA",36.761698,-76.24511,-5,1,"36.761698,-76.24511"
"6055",23322,"Chesapeake","VA",36.687543,-76.22905,-5,1,"36.687543,-76.22905"
"6056",23883,"Surry","VA",37.14051,-76.74342,-5,1,"37.14051,-76.74342"
"6057",51460,"Ricketts","IA",42.130428,-95.574593,-6,1,"42.130428,-95.574593"
"6058",54383,"Wascott","WI",46.18508,-91.959307,-6,1,"46.18508,-91.959307"
"6059",49242,"Hillsdale","MI",41.89958,-84.62624,-5,1,"41.89958,-84.62624"
"6060",56538,"Fergus Falls","MN",46.412413,-95.713452,-6,1,"46.412413,-95.713452"
"6061",57221,"Bryant","SD",44.588318,-97.46092,-6,1,"44.588318,-97.46092"
"6062",58626,"Dunn Center","ND",47.346329,-102.61222,-7,1,"47.346329,-102.61222"
"6063",72183,"Wrightsville","AR",34.600398,-92.19513,-6,1,"34.600398,-92.19513"
"6064",72645,"Leslie","AR",35.800025,-92.57586,-6,1,"35.800025,-92.57586"
"6065",72741,"Johnson","AR",35.99403,-94.219977,-6,1,"35.99403,-94.219977"
"6066",74442,"Indianola","OK",35.152295,-95.78957,-6,1,"35.152295,-95.78957"
"6067",49564,"Glen Arbor","MI",44.933988,-85.950661,-5,1,"44.933988,-85.950661"
"6068",50514,"Armstrong","IA",43.398596,-94.47223,-6,1,"43.398596,-94.47223"
"6069",71059,"Mansfield","LA",32.044529,-93.691972,-6,1,"32.044529,-93.691972"
"6070",16671,"Ramey","PA",40.800186,-78.4013,-5,1,"40.800186,-78.4013"
"6071",36587,"Wilmer","AL",30.828988,-88.35079,-6,1,"30.828988,-88.35079"
"6072",83871,"Troy","ID",46.747944,-116.74693,-8,1,"46.747944,-116.74693"
"6073",84055,"Oakley","UT",40.80725,-111.204,-7,1,"40.80725,-111.204"
"6074",39501,"Gulfport","MS",30.380597,-89.09626,-6,1,"30.380597,-89.09626"
"6075",85023,"Phoenix","AZ",33.638271,-112.09341,-7,0,"33.638271,-112.09341"
"6076",27969,"Roduco","NC",36.424152,-76.702125,-5,1,"36.424152,-76.702125"
"6077",74875,"Tryon","OK",35.876736,-96.95179,-6,1,"35.876736,-96.95179"
"6078",29415,"Charleston","SC",32.84885,-79.85773,-5,1,"32.84885,-79.85773"
"6079",80541,"Masonville","CO",40.529278,-105.372014,-7,1,"40.529278,-105.372014"
"6080",26037,"Follansbee","WV",40.330969,-80.58889,-5,1,"40.330969,-80.58889"
"6081",90047,"Los Angeles","CA",33.958464,-118.30998,-8,1,"33.958464,-118.30998"
"6082",91745,"Hacienda Heights","CA",34.000578,-117.96943,-8,1,"34.000578,-117.96943"
"6083",49728,"Eckerman","MI",46.355548,-84.99249,-5,1,"46.355548,-84.99249"
"6084",79937,"El Paso","TX",31.694842,-106.299987,-7,1,"31.694842,-106.299987"
"6085",53032,"Horicon","WI",43.446666,-88.62795,-6,1,"43.446666,-88.62795"
"6086",99506,"Elmendorf AFB","AK",61.224384,-149.77461,-9,1,"61.224384,-149.77461"
"6087",74562,"Rattan","OK",34.263342,-95.30693,-6,1,"34.263342,-95.30693"
"6088",93252,"Maricopa","CA",35.040362,-119.41514,-8,1,"35.040362,-119.41514"
"6089",28743,"Hot Springs","NC",35.834212,-82.86149,-5,1,"35.834212,-82.86149"
"6090",48359,"Lake Orion","MI",42.722932,-83.28537,-5,1,"42.722932,-83.28537"
"6091",11433,"Jamaica","NY",40.696538,-73.78734,-5,1,"40.696538,-73.78734"
"6092",37669,"Kingsport","TN",36.504158,-82.26446,-5,1,"36.504158,-82.26446"
"6093",12111,"Latham","NY",42.614852,-73.970812,-5,1,"42.614852,-73.970812"
"6094",12919,"Champlain","NY",44.965887,-73.43636,-5,1,"44.965887,-73.43636"
"6095",56304,"Saint Cloud","MN",45.547283,-94.11303,-6,1,"45.547283,-94.11303"
"6096",56511,"Audubon","MN",46.863375,-95.99585,-6,1,"46.863375,-95.99585"
"6097",48650,"Pinconning","MI",43.851276,-83.97901,-5,1,"43.851276,-83.97901"
"6098",67487,"Wakefield","KS",39.180886,-97.04513,-6,1,"39.180886,-97.04513"
"6099",57631,"Glenham","SD",45.592102,-100.28391,-6,1,"45.592102,-100.28391"
"6100",63043,"Maryland Heights","MO",38.725331,-90.44451,-6,1,"38.725331,-90.44451"
"6101",72638,"Green Forest","AR",36.327014,-93.40111,-6,1,"36.327014,-93.40111"
"6102",84751,"Milford","UT",38.348238,-113.1063,-7,1,"38.348238,-113.1063"
"6103",85036,"Phoenix","AZ",33.276539,-112.18717,-7,0,"33.276539,-112.18717"
"6104",85551,"Solomon","AZ",32.842769,-109.696449,-7,0,"32.842769,-109.696449"
"6105",70452,"Pearl River","LA",30.401481,-89.76917,-6,1,"30.401481,-89.76917"
"6106",77291,"Houston","TX",29.83399,-95.434241,-6,1,"29.83399,-95.434241"
"6107",71456,"Natchez","LA",31.660742,-92.98886,-6,1,"31.660742,-92.98886"
"6108",84762,"Duck Creek Village","UT",37.48474,-112.71064,-7,1,"37.48474,-112.71064"
"6109",85705,"Tucson","AZ",32.260316,-110.98534,-7,0,"32.260316,-110.98534"
"6110",70814,"Baton Rouge","LA",30.484756,-91.06862,-6,1,"30.484756,-91.06862"
"6111",62938,"Golconda","IL",37.374723,-88.52571,-6,1,"37.374723,-88.52571"
"6112",62947,"Herod","IL",37.567779,-88.39925,-6,1,"37.567779,-88.39925"
"6113",35545,"Belk","AL",33.641227,-87.92911,-6,1,"33.641227,-87.92911"
"6114",90260,"Lawndale","CA",33.888364,-118.35355,-8,1,"33.888364,-118.35355"
"6115",49659,"Mancelona","MI",44.905437,-85.03401,-5,1,"44.905437,-85.03401"
"6116",30124,"Cave Spring","GA",34.118206,-85.34001,-5,1,"34.118206,-85.34001"
"6117",50126,"Iowa Falls","IA",42.515426,-93.26217,-6,1,"42.515426,-93.26217"
"6118",39704,"Columbus","MS",33.69048,-88.33097,-6,1,"33.69048,-88.33097"
"6119",26306,"Clarksburg","WV",39.285204,-80.385344,-5,1,"39.285204,-80.385344"
"6120",43780,"Senecaville","OH",39.930047,-81.44256,-5,1,"39.930047,-81.44256"
"6121",27330,"Sanford","NC",35.458804,-79.16415,-5,1,"35.458804,-79.16415"
"6122",44711,"Canton","OH",40.811809,-81.368284,-5,1,"40.811809,-81.368284"
"6123",45236,"Cincinnati","OH",39.205109,-84.39512,-5,1,"39.205109,-84.39512"
"6124",28151,"Shelby","NC",35.233125,-81.574711,-5,1,"35.233125,-81.574711"
"6125",34217,"Bradenton Beach","FL",27.499982,-82.7129,-5,1,"27.499982,-82.7129"
"6126",98941,"Roslyn","WA",47.224876,-120.99286,-8,1,"47.224876,-120.99286"
"6127",43064,"Plain City","OH",40.103133,-83.26825,-5,1,"40.103133,-83.26825"
"6128",85927,"Greer","AZ",33.801744,-109.58336,-7,0,"33.801744,-109.58336"
"6129",20195,"Reston","VA",38.831813,-77.288755,-5,1,"38.831813,-77.288755"
"6130",83223,"Bloomington","ID",42.188641,-111.40853,-7,1,"42.188641,-111.40853"
"6131",23899,"Claremont","VA",37.227291,-76.96545,-5,1,"37.227291,-76.96545"
"6132",83340,"Ketchum","ID",43.750744,-114.5198,-7,1,"43.750744,-114.5198"
"6133",6230,"Abington","CT",41.847302,-72.02528,-5,1,"41.847302,-72.02528"
"6134",96788,"Pukalani","HI",20.855864,-156.325923,-10,0,"20.855864,-156.325923"
"6135",7110,"Nutley","NJ",40.8196,-74.15877,-5,1,"40.8196,-74.15877"
"6136",37909,"Knoxville","TN",35.947846,-84.01554,-5,1,"35.947846,-84.01554"
"6137",17225,"Greencastle","PA",39.792122,-77.74923,-5,1,"39.792122,-77.74923"
"6138",38726,"Beulah","MS",33.780092,-90.9791,-6,1,"33.780092,-90.9791"
"6139",10803,"Pelham","NY",40.902221,-73.80717,-5,1,"40.902221,-73.80717"
"6140",39066,"Edwards","MS",32.295098,-90.60286,-6,1,"32.295098,-90.60286"
"6141",13744,"Castle Creek","NY",42.250715,-75.91871,-5,1,"42.250715,-75.91871"
"6142",40210,"Louisville","KY",38.23067,-85.78665,-5,1,"38.23067,-85.78665"
"6143",26074,"West Liberty","WV",40.167471,-80.59377,-5,1,"40.167471,-80.59377"
"6144",57750,"Interior","SD",43.654636,-101.94355,-7,1,"43.654636,-101.94355"
"6145",2360,"Plymouth","MA",41.894676,-70.61999,-5,1,"41.894676,-70.61999"
"6146",53127,"Genesee Depot","WI",42.960098,-88.374455,-6,1,"42.960098,-88.374455"
"6147",61042,"Harmon","IL",41.69339,-89.56986,-6,1,"41.69339,-89.56986"
"6148",62942,"Grand Tower","IL",37.629601,-89.48077,-6,1,"37.629601,-89.48077"
"6149",69140,"Grant","NE",40.850141,-101.75824,-7,1,"40.850141,-101.75824"
"6150",88324,"Glencoe","NM",33.429637,-105.48489,-7,1,"33.429637,-105.48489"
"6151",23661,"Hampton","VA",37.005814,-76.38316,-5,1,"37.005814,-76.38316"
"6152",78653,"Manor","TX",30.351225,-97.54731,-6,1,"30.351225,-97.54731"
"6153",79748,"Knott","TX",32.388962,-101.66373,-6,1,"32.388962,-101.66373"
"6154",16352,"Tiona","PA",41.764498,-79.04693,-5,1,"41.764498,-79.04693"
"6155",12028,"Buskirk","NY",42.932315,-73.44521,-5,1,"42.932315,-73.44521"
"6156",4042,"Hollis Center","ME",43.611238,-70.63265,-5,1,"43.611238,-70.63265"
"6157",25690,"Ragland","WV",37.743063,-82.10801,-5,1,"37.743063,-82.10801"
"6158",5853,"Morgan","VT",44.881758,-71.96653,-5,1,"44.881758,-71.96653"
"6159",18711,"Wilkes Barre","PA",41.272248,-75.880146,-5,1,"41.272248,-75.880146"
"6160",27409,"Greensboro","NC",36.083885,-79.94122,-5,1,"36.083885,-79.94122"
"6161",1613,"Worcester","MA",42.293316,-71.801971,-5,1,"42.293316,-71.801971"
"6162",95428,"Covelo","CA",39.825781,-123.23026,-8,1,"39.825781,-123.23026"
"6163",36585,"Wagarville","AL",31.38122,-88.02433,-6,1,"31.38122,-88.02433"
"6164",38449,"Ardmore","TN",35.043961,-86.84324,-6,1,"35.043961,-86.84324"
"6165",21641,"Hillsboro","MD",38.920583,-75.9408,-5,1,"38.920583,-75.9408"
"6166",94585,"Suisun City","CA",38.231364,-122.05414,-8,1,"38.231364,-122.05414"
"6167",43618,"Oregon","OH",41.676897,-83.39972,-5,1,"41.676897,-83.39972"
"6168",17550,"Maytown","PA",40.072108,-76.57779,-5,1,"40.072108,-76.57779"
"6169",45345,"New Lebanon","OH",39.743766,-84.39256,-5,1,"39.743766,-84.39256"
"6170",35215,"Birmingham","AL",33.636102,-86.69506,-6,1,"33.636102,-86.69506"
"6171",61101,"Rockford","IL",42.292221,-89.12574,-6,1,"42.292221,-89.12574"
"6172",63751,"Glenallen","MO",37.332487,-90.08675,-6,1,"37.332487,-90.08675"
"6173",30144,"Kennesaw","GA",34.038949,-84.59706,-5,1,"34.038949,-84.59706"
"6174",47615,"Grandview","IN",37.965531,-86.95436,-6,1,"37.965531,-86.95436"
"6175",12523,"Elizaville","NY",42.080964,-73.77856,-5,1,"42.080964,-73.77856"
"6176",49948,"Mass City","MI",46.730077,-89.02038,-5,1,"46.730077,-89.02038"
"6177",50036,"Boone","IA",42.074515,-93.87437,-6,1,"42.074515,-93.87437"
"6178",70898,"Baton Rouge","LA",30.51589,-91.080373,-6,1,"30.51589,-91.080373"
"6179",48136,"Garden City","MI",42.239933,-83.150823,-5,1,"42.239933,-83.150823"
"6180",49820,"Curtis","MI",46.191702,-85.72148,-5,1,"46.191702,-85.72148"
"6181",40747,"London","KY",37.137615,-84.115617,-5,1,"37.137615,-84.115617"
"6182",78960,"Warda","TX",30.070257,-96.91939,-6,1,"30.070257,-96.91939"
"6183",97404,"Eugene","OR",44.101227,-123.13604,-8,1,"44.101227,-123.13604"
"6184",87125,"Albuquerque","NM",35.044339,-106.672872,-7,1,"35.044339,-106.672872"
"6185",90717,"Lomita","CA",33.793384,-118.31611,-8,1,"33.793384,-118.31611"
"6186",89124,"Las Vegas","NV",36.101538,-115.39948,-8,1,"36.101538,-115.39948"
"6187",97029,"Grass Valley","OR",45.335199,-120.7798,-8,1,"45.335199,-120.7798"
"6188",97135,"Pacific City","OR",45.201302,-123.95999,-8,1,"45.201302,-123.95999"
"6189",6904,"Stamford","CT",41.308873,-73.363661,-5,1,"41.308873,-73.363661"
"6190",77420,"Boling","TX",29.249812,-95.92241,-6,1,"29.249812,-95.92241"
"6191",2122,"Boston","MA",42.296298,-71.05454,-5,1,"42.296298,-71.05454"
"6192",77973,"Mcfaddin","TX",28.532052,-96.9902,-6,1,"28.532052,-96.9902"
"6193",67215,"Wichita","KS",37.626676,-97.42398,-6,1,"37.626676,-97.42398"
"6194",24375,"Sugar Grove","VA",36.790265,-81.37541,-5,1,"36.790265,-81.37541"
"6195",40803,"Asher","KY",37.046365,-83.42003,-5,1,"37.046365,-83.42003"
"6196",40867,"Smith","KY",36.712383,-83.33711,-5,1,"36.712383,-83.33711"
"6197",21850,"Pittsville","MD",38.377713,-75.39747,-5,1,"38.377713,-75.39747"
"6198",67701,"Colby","KS",39.394701,-101.04485,-6,1,"39.394701,-101.04485"
"6199",68875,"Scotia","NE",41.523574,-98.68461,-6,1,"41.523574,-98.68461"
"6200",29624,"Anderson","SC",34.478139,-82.6455,-5,1,"34.478139,-82.6455"
"6201",76357,"Byers","TX",34.06722,-98.18119,-6,1,"34.06722,-98.18119"
"6202",37328,"Elora","TN",35.018508,-86.36085,-6,1,"35.018508,-86.36085"
"6203",37709,"Blaine","TN",36.161001,-83.67602,-5,1,"36.161001,-83.67602"
"6204",18462,"Starrucca","PA",41.8914,-75.43221,-5,1,"41.8914,-75.43221"
"6205",18942,"Ottsville","PA",40.466205,-75.16183,-5,1,"40.466205,-75.16183"
"6206",19489,"Norristown","PA",39.983153,-75.748055,-5,1,"39.983153,-75.748055"
"6207",20132,"Purcellville","VA",39.146479,-77.72798,-5,1,"39.146479,-77.72798"
"6208",20680,"Ridge","MD",38.112419,-76.36964,-5,1,"38.112419,-76.36964"
"6209",23021,"Bohannon","VA",37.3946,-76.36571,-5,1,"37.3946,-76.36571"
"6210",24150,"Ripplemead","VA",37.351691,-80.67726,-5,1,"37.351691,-80.67726"
"6211",25811,"Amigo","WV",37.603344,-81.53998,-5,1,"37.603344,-81.53998"
"6212",25969,"Jumping Branch","WV",37.630988,-81.00955,-5,1,"37.630988,-81.00955"
"6213",41735,"Delphia","KY",37.029744,-83.08919,-5,1,"37.029744,-83.08919"
"6214",42323,"Beechmont","KY",37.172261,-87.03677,-6,1,"37.172261,-87.03677"
"6215",43416,"Elmore","OH",41.477061,-83.28361,-5,1,"41.477061,-83.28361"
"6216",32306,"Tallahassee","FL",30.442499,-84.29855,-5,1,"30.442499,-84.29855"
"6217",32861,"Orlando","FL",28.566338,-81.260818,-5,1,"28.566338,-81.260818"
"6218",33734,"Saint Petersburg","FL",27.891809,-82.724763,-5,1,"27.891809,-82.724763"
"6219",27819,"Conetoe","NC",35.818414,-77.45335,-5,1,"35.818414,-77.45335"
"6220",28394,"Vass","NC",35.218131,-79.24449,-5,1,"35.218131,-79.24449"
"6221",59625,"Helena","MT",46.601832,-112.041346,-7,1,"46.601832,-112.041346"
"6222",60475,"Steger","IL",41.470084,-87.63369,-6,1,"41.470084,-87.63369"
"6223",47705,"Evansville","IN",37.997128,-87.574963,-6,1,"37.997128,-87.574963"
"6224",66071,"Paola","KS",38.574804,-94.86706,-6,1,"38.574804,-94.86706"
"6225",67128,"Rago","KS",37.436662,-98.03131,-6,1,"37.436662,-98.03131"
"6226",62626,"Carlinville","IL",39.280289,-89.8757,-6,1,"39.280289,-89.8757"
"6227",63782,"Sturdivant","MO",37.101911,-90.0292,-6,1,"37.101911,-90.0292"
"6228",64150,"Riverside","MO",39.174903,-94.62241,-6,1,"39.174903,-94.62241"
"6229",47842,"Clinton","IN",39.66851,-87.43577,-5,0,"39.66851,-87.43577"
"6230",48266,"Detroit","MI",42.239933,-83.150823,-5,1,"42.239933,-83.150823"
"6231",49095,"Vandalia","MI",41.916613,-85.89022,-5,1,"41.916613,-85.89022"
"6232",73945,"Hooker","OK",36.832751,-101.25618,-6,1,"36.832751,-101.25618"
"6233",97532,"Merlin","OR",42.542134,-123.5078,-8,1,"42.542134,-123.5078"
"6234",60017,"Des Plaines","IL",42.028779,-87.894366,-6,1,"42.028779,-87.894366"
"6235",72531,"Elizabeth","AR",36.317264,-92.17314,-6,1,"36.317264,-92.17314"
"6236",73125,"Oklahoma City","OK",35.465418,-97.521816,-6,1,"35.465418,-97.521816"
"6237",75448,"Klondike","TX",33.31215,-95.81737,-6,1,"33.31215,-95.81737"
"6238",49815,"Channing","MI",46.186913,-88.04546,-6,1,"46.186913,-88.04546"
"6239",52257,"Luzerne","IA",41.913959,-92.17163,-6,1,"41.913959,-92.17163"
"6240",54206,"Kossuth","WI",44.237283,-87.801108,-6,1,"44.237283,-87.801108"
"6241",62886,"Sims","IL",38.374398,-88.53537,-6,1,"38.374398,-88.53537"
"6242",64078,"Peculiar","MO",38.706077,-94.46049,-6,1,"38.706077,-94.46049"
"6243",54650,"Onalaska","WI",43.899664,-91.22963,-6,1,"43.899664,-91.22963"
"6244",78565,"Los Ebanos","TX",26.247488,-98.55962,-6,1,"26.247488,-98.55962"
"6245",80314,"Boulder","CO",40.087835,-105.373507,-7,1,"40.087835,-105.373507"
"6246",95370,"Sonora","CA",37.995238,-120.3437,-8,1,"37.995238,-120.3437"
"6247",95604,"Auburn","CA",39.106287,-120.536032,-8,1,"39.106287,-120.536032"
"6248",95670,"Rancho Cordova","CA",38.605355,-121.28247,-8,1,"38.605355,-121.28247"
"6249",97396,"Willamina","OR",45.140178,-123.49286,-8,1,"45.140178,-123.49286"
"6250",98580,"Roy","WA",46.954282,-122.48754,-8,1,"46.954282,-122.48754"
"6251",99169,"Ritzville","WA",47.107228,-118.43136,-8,1,"47.107228,-118.43136"
"6252",88348,"San Patricio","NM",33.415814,-105.36046,-7,1,"33.415814,-105.36046"
"6253",89511,"Reno","NV",39.403178,-119.7606,-8,1,"39.403178,-119.7606"
"6254",91126,"Pasadena","CA",33.786594,-118.298662,-8,1,"33.786594,-118.298662"
"6255",78017,"Dilley","TX",28.728991,-99.23388,-6,1,"28.728991,-99.23388"
"6256",29329,"Converse","SC",35.001748,-81.832999,-5,1,"35.001748,-81.832999"
"6257",30341,"Atlanta","GA",33.888102,-84.29321,-5,1,"33.888102,-84.29321"
"6258",30504,"Gainesville","GA",34.274355,-83.87003,-5,1,"34.274355,-83.87003"
"6259",30742,"Fort Oglethorpe","GA",34.948979,-85.25212,-5,1,"34.948979,-85.25212"
"6260",6525,"Woodbridge","CT",41.352964,-73.01212,-5,1,"41.352964,-73.01212"
"6261",37854,"Rockwood","TN",35.861763,-84.70042,-5,1,"35.861763,-84.70042"
"6262",40584,"Lexington","KY",38.028269,-84.471505,-5,1,"38.028269,-84.471505"
"6263",45360,"Port Jefferson","OH",40.330423,-84.09097,-5,1,"40.330423,-84.09097"
"6264",37853,"Rockford","TN",35.834126,-83.93452,-5,1,"35.834126,-83.93452"
"6265",46546,"Mishawaka","IN",41.688432,-86.196485,-5,0,"41.688432,-86.196485"
"6266",98026,"Edmonds","WA",47.821568,-122.33651,-8,1,"47.821568,-122.33651"
"6267",55007,"Brook Park","MN",45.955831,-93.1044,-6,1,"45.955831,-93.1044"
"6268",37309,"Calhoun","TN",35.302952,-84.74359,-5,1,"35.302952,-84.74359"
"6269",58481,"Spiritwood","ND",46.947101,-98.4288,-6,1,"46.947101,-98.4288"
"6270",38359,"Milledgeville","TN",35.37046,-88.36434,-6,1,"35.37046,-88.36434"
"6271",59422,"Choteau","MT",47.840047,-112.35083,-7,1,"47.840047,-112.35083"
"6272",33835,"Bradley","FL",27.710056,-81.95196,-5,1,"27.710056,-81.95196"
"6273",60451,"New Lenox","IL",41.509231,-87.96475,-6,1,"41.509231,-87.96475"
"6274",35232,"Birmingham","AL",33.544622,-86.929208,-6,1,"33.544622,-86.929208"
"6275",39657,"Osyka","MS",31.028259,-90.4588,-6,1,"31.028259,-90.4588"
"6276",81645,"Minturn","CO",39.459323,-106.37859,-7,1,"39.459323,-106.37859"
"6277",85231,"Eloy","AZ",32.712323,-111.57673,-7,0,"32.712323,-111.57673"
"6278",85336,"Gadsden","AZ",32.532458,-114.78056,-7,0,"32.532458,-114.78056"
"6279",60938,"Gilman","IL",40.767194,-87.98929,-6,1,"40.767194,-87.98929"
"6280",58273,"Pisek","ND",48.303376,-97.69767,-6,1,"48.303376,-97.69767"
"6281",78268,"San Antonio","TX",29.437532,-98.461582,-6,1,"29.437532,-98.461582"
"6282",62829,"Dale","IL",37.999757,-88.50469,-6,1,"37.999757,-88.50469"
"6283",73199,"Oklahoma City","OK",35.551409,-97.407537,-6,1,"35.551409,-97.407537"
"6284",70374,"Lockport","LA",29.620122,-90.49218,-6,1,"29.620122,-90.49218"
"6285",25699,"Wilsondale","WV",37.966899,-82.29414,-5,1,"37.966899,-82.29414"
"6286",14719,"Cattaraugus","NY",42.329183,-78.87436,-5,1,"42.329183,-78.87436"
"6287",15541,"Friedens","PA",40.053525,-78.99023,-5,1,"40.053525,-78.99023"
"6288",33197,"Miami","FL",25.558428,-80.458168,-5,1,"25.558428,-80.458168"
"6289",33619,"Tampa","FL",27.94605,-82.37525,-5,1,"27.94605,-82.37525"
"6290",33710,"Saint Petersburg","FL",27.788637,-82.72244,-5,1,"27.788637,-82.72244"
